classname , numberOfVersionsUntil, numberOfFixesUntil, numberOfRefactoringsUntil, numberOfAuthorsUntil, linesAddedUntil, maxLinesAddedUntil, avgLinesAddedUntil, linesRemovedUntil, maxLinesRemovedUntil, avgLinesRemovedUntil, codeChurnUntil:, maxCodeChurnUntil, avgCodeChurnUntil, ageWithRespectTo, weightedAgeWithRespectTo, bugs , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , 
org::eclipse::mylyn::context::ui::InterestFilter ,37,0,3,2,157,34,4.24324,184,44,4.97297,-27,9,-0.72973,139.714,47.5505,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::CommentGroupStrategy ,4,0,0,1,108,75,27,78,54,19.5,30,21,7.5,21.5714,2.56746,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::builder::Messages ,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0,19.8571,2,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin ,17,0,0,2,194,75,11.4118,65,17,3.82353,129,73,7.58824,92,40.6377,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::planner::ReminderCellEditor ,5,0,0,2,12,7,2.4,7,2,1.4,5,5,1,46,14.8214,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::search::AbstractJavaRelationProvider ,21,0,1,2,101,32,4.80952,90,19,4.28571,11,13,0.52381,92.4286,35.5559,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::soap::JirasoapserviceV2SoapBindingStub ,8,0,0,2,11575,5980,1446.87,9074,5451,1134.25,2501,1618,312.625,110.714,30.3292,0,0,0,0,0, 
org::eclipse::mylyn::monitor::core::InteractionEvent ,16,0,1,3,253,110,15.8125,128,55,8,125,98,7.8125,110.429,50.926,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendDialog ,4,0,0,2,7,4,1.75,4,2,1,3,3,0.75,39.5714,18.9388,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::TaskTrimWidget ,44,0,1,3,480,208,10.9091,267,31,6.06818,213,180,4.84091,93.1429,10.4277,1,1,0,0,0, 
org::eclipse::mylyn::internal::provisional::commons::ui::AdaptiveRefreshPolicy ,5,0,0,2,34,28,6.8,28,25,5.6,6,3,1.2,45.8571,22.4958,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::wizards::NewRepositoryWizard ,21,0,0,3,121,73,5.7619,52,16,2.47619,69,57,3.28571,139.429,85.5714,1,1,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestSorter ,7,0,0,3,37,24,5.28571,94,72,13.4286,-57,7,-8.14286,43,6.57143,0,0,0,0,0, 
org::xplanner::soap::ProjectData ,6,0,0,2,142,138,23.6667,154,150,25.6667,-12,0,-2,93.7143,38.7133,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::TaskRepositoryLocationUiFactory ,5,0,0,3,9,4,1.8,3,1,0.6,6,3,1.2,72.5714,39.5238,0,0,0,0,0, 
org::eclipse::mylyn::zest::layouts::LayoutIterationEvent ,2,0,0,2,1,1,0.5,1,1,0.5,0,0,0,184.857,92.7143,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::mediawiki::core::MediaWikiLanguage ,12,2,0,2,265,90,22.0833,254,137,21.1667,11,54,0.916667,32.7143,16.393,0,0,0,0,0, 
org::eclipse::mylyn::jira::tests::util::MockJiraClientFactory ,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1,38.1429,11.6,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::Block ,1,0,1,1,0,0,0,0,0,0,0,0,0,7.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::provisional::commons::soap::AxisHttpFault ,1,0,0,1,0,0,0,0,0,0,0,0,0,13.5714,0,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet3 ,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::CopyCommentDetailsAction ,2,0,0,1,3,3,1.5,3,3,1.5,0,0,0,6.85714,0.142857,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::client::TracClientData ,4,0,0,2,6,4,1.5,3,1,0.75,3,3,0.75,39.5714,15.9524,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::editors::ContextPageFactory ,9,0,0,2,16,4,1.77778,14,4,1.55556,2,3,0.222222,46.1429,14.7054,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogPart ,2,0,0,1,5,5,2.5,5,5,2.5,0,0,0,15.7143,2.14286,2,2,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaException ,2,0,1,2,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::TaskTask ,5,0,0,2,12,6,2.4,3,1,0.6,9,6,1.8,45,12.9524,0,0,0,0,0, 
org::eclipse::mylyn::internal::pde::ui::XmlJavaRelationProvider ,28,1,1,2,203,43,7.25,184,43,6.57143,19,13,0.678571,92.4286,44.696,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::ActiveViewSelectionDragAdapter ,7,0,0,2,13,4,1.85714,11,5,1.57143,2,3,0.285714,139.143,58.1099,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::actions::ShowFilteredChildrenAction ,4,0,0,1,13,7,3.25,10,9,2.5,3,3,0.75,71.8571,18.4725,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::ContextUiPlugin ,36,1,1,3,181,32,5.02778,315,62,8.75,-134,13,-3.72222,48.8571,11.4396,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::AnchorCompletionProcessor ,3,1,0,1,2,1,0.666667,10,9,3.33333,-8,0,-2.66667,9.85714,0.714286,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteStatus ,9,0,0,2,98,70,10.8889,108,80,12,-10,7,-1.11111,110.714,28.2668,0,0,0,0,0, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusResourceNavigatorAction ,16,1,0,2,198,51,12.375,79,45,4.9375,119,51,7.4375,114.429,89.9242,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::WorkweekProgressBar ,13,2,0,2,40,12,3.07692,41,10,3.15385,-1,5,-0.0769231,110.571,46.3143,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::util::MatcherAdaper ,6,1,0,2,6,2,1,5,2,0.833333,1,1,0.166667,32.7143,12.4048,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskAttributeMetaData ,10,0,0,2,50,26,5,25,12,2.5,25,26,2.5,42.4286,2.71143,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::core::AbstractRelationProvider ,6,0,0,2,17,7,2.83333,43,32,7.16667,-26,3,-4.33333,44,14.4874,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::NoSplittingStrategy ,2,0,0,2,1,1,0.5,1,1,0.5,0,0,0,32.7143,10,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::markup::AbstractMarkupLanguage ,2,0,0,1,21,21,10.5,51,51,25.5,-30,0,-15,6,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssBlockScanner ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPage ,10,0,0,2,258,199,25.8,57,25,5.7,201,199,20.1,39.7143,6.94352,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::actions::FocusDebugViewAction ,8,0,0,1,56,43,7,56,43,7,0,43,0,119,11.3163,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::AbstractRemoteEntity ,9,0,0,2,123,96,13.6667,131,104,14.5556,-8,7,-0.888889,110.714,26.7224,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::actions::AbstractOfflineReportsAction ,3,0,1,1,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSummaryEditorWizardPage ,15,0,1,2,47,9,3.13333,36,8,2.4,11,5,0.733333,109.857,21.9909,0,0,0,0,0, 
org::eclipse::mylyn::tasks::ui::editors::TaskEditorInput ,32,0,1,3,258,99,8.0625,219,98,6.84375,39,49,1.21875,118.714,61.3272,0,0,0,0,0, 
org::eclipse::mylyn::internal::commons::soap::SoapRequest ,1,0,0,1,0,0,0,0,0,0,0,0,0,13.5714,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::filter::PriorityFilter ,6,0,0,1,10,5,1.66667,9,4,1.5,1,4,0.166667,110.714,58.4571,0,0,0,0,0, 
org::eclipse::mylyn::commons::net::WebUtil ,2,0,0,1,0,0,0,0,0,0,0,0,0,45.8571,0,0,0,0,0,0, 
org::xplanner::soap::PersonData ,6,0,0,2,236,232,39.3333,262,258,43.6667,-26,0,-4.33333,93.7143,38.9413,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::core::WikiTextPlugin ,2,1,0,1,1,1,0.5,1,1,0.5,0,0,0,9.57143,0.857143,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingHtmlDocumentBuilder ,8,0,0,2,117,45,14.625,92,48,11.5,25,20,3.125,32.7143,7.11722,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::actions::ShowQualifiedNamesAction ,5,0,0,2,7,4,1.4,3,1,0.6,4,3,0.8,48.8571,18.6122,0,0,0,0,0, 
org::eclipse::mylyn::monitor::ui::AbstractEditorTracker ,5,0,0,2,9,4,1.8,9,5,1.8,0,3,0,90.7143,37.873,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::textile::core::block::CodeBlock ,3,0,0,2,12,10,4,10,8,3.33333,2,2,0.666667,32.7143,3.57143,0,0,0,0,0, 
org::eclipse::mylyn::internal::team::ui::ContextChangeSetDecorator ,15,1,0,2,24,4,1.6,28,4,1.86667,-4,3,-0.266667,139.143,70.7798,0,0,0,0,0, 
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerQueryWizardUtils ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,1,1,0,0,0, 
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleGraph ,3,0,0,3,5,4,1.66667,5,4,1.66667,0,0,0,184.857,76.0286,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::JiraCorePlugin ,27,0,0,4,175,41,6.48148,182,53,6.74074,-7,16,-0.259259,110.714,28.2759,0,0,0,0,0, 
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryQuery ,12,0,0,3,30,8,2.5,22,5,1.83333,8,8,0.666667,139.143,59.2429,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::usage::MonitorPreferenceConstants ,6,0,0,2,18,11,3,18,11,3,0,3,0,95,22.1349,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfigurationFactory ,18,0,0,2,69,16,3.83333,153,31,8.5,-84,6,-4.66667,148.571,17.2961,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::core::parser::MarkupParser ,6,1,0,2,19,12,3.16667,16,10,2.66667,3,2,0.5,32.7143,8.6015,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::search::JavaWriteAccessProvider ,4,0,0,2,7,4,1.75,7,4,1.75,0,3,0,92.4286,60.1428,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaRepositorySettingsPage ,102,0,3,3,1624,201,15.9216,1228,161,12.0392,396,125,3.88235,161.857,53.5477,0,0,0,0,0, 
org::eclipse::mylyn::bugzilla::deprecated::BugzillaAttributeFactory ,3,0,0,3,4,4,1.33333,1,1,0.333333,3,3,1,39.5714,13,0,0,0,0,0, 
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleNode ,7,0,1,3,60,31,8.57143,23,15,3.28571,37,16,5.28571,184.857,51.0619,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentModel ,5,0,1,2,48,39,9.6,11,5,2.2,37,34,7.4,45.7143,2.52381,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::Person ,6,0,0,3,23,16,3.83333,8,2,1.33333,15,14,2.5,79,14.2981,0,0,0,0,0, 
org::eclipse::mylyn::internal::pde::ui::PdeUiBridgePlugin ,19,0,0,2,126,34,6.63158,86,34,4.52632,40,18,2.10526,92.4286,44.3742,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::core::DegreeOfSeparation ,6,0,0,2,9,4,1.5,11,4,1.83333,-2,2,-0.333333,139.714,85.2381,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::ShowTaskRepositoriesViewAction ,7,0,0,2,41,33,5.85714,38,33,5.42857,3,33,0.428571,103.571,11.5401,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::wizards::NewJiraTaskWizard ,45,1,0,4,206,54,4.57778,200,42,4.44444,6,39,0.133333,143.429,63.2892,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::filter::FilterDefinition ,9,1,0,2,17,6,1.88889,51,41,5.66667,-34,4,-3.77778,110.714,64.3193,0,0,0,0,0, 
org::eclipse::mylyn::internal::web::ui::WebPage ,6,0,0,2,10,4,1.66667,12,5,2,-2,3,-0.333333,92.4286,39.4143,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::bugs::PluginRepositoryMapping ,5,0,0,2,18,8,3.6,12,5,2.4,6,3,1.2,47.5714,23.1429,0,0,0,0,0, 
org::eclipse::mylyn::internal::web::tasks::WebTaskEditorPageFactory ,5,0,0,2,8,4,1.6,5,2,1,3,3,0.6,40.1429,10.8036,0,0,0,0,0, 
org::eclipse::mylyn::ide::ui::AbstractMarkerInterestFilter ,5,0,0,2,46,38,9.2,40,38,8,6,38,1.2,43,4.6646,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tasks::ui::editor::TextileMarkupTaskEditorExtension ,2,0,0,1,2,2,1,2,2,1,0,0,0,14.7143,7.57143,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::ui::editor::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,13.5714,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::RepositoryTemplateManager ,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1,49,25.9429,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::core::collection::Messages ,1,0,0,1,0,0,0,0,0,0,0,0,0,19.1429,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::team::ui::AbstractCommitWorkflowProvider ,6,0,0,2,23,10,3.83333,21,14,3.5,2,3,0.333333,92.4286,32.7391,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::SharedDataDirectoryManager ,11,0,1,2,26,9,2.36364,32,15,2.90909,-6,3,-0.545455,92,24.0934,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractRepositoryTaskEditorInput ,5,0,0,2,7,4,1.4,11,9,2.2,-4,3,-0.8,45.2857,12.7551,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::DayDateRange ,7,0,0,2,108,84,15.4286,102,84,14.5714,6,84,0.857143,23.5714,1.58333,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPreferencePage ,19,1,0,2,213,67,11.2105,134,25,7.05263,79,42,4.15789,92,20.1932,1,1,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::properties::ProjectTaskRepositoryPage ,14,0,0,2,41,11,2.92857,44,22,3.14286,-3,6,-0.214286,90.4286,38.5261,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::bugs::Messages ,3,0,0,1,41,41,13.6667,41,41,13.6667,0,41,0,14.7143,0.714286,0,0,0,0,0, 
org::eclipse::mylyn::tasklist::tests::People ,2,1,1,2,0,0,0,0,0,0,0,0,0,190.571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::hypertext::ui::editors::WebElementsEditorInput ,6,0,1,1,4,2,0.666667,4,2,0.666667,0,0,0,164,1.07143,0,0,0,0,0, 
org::eclipse::mylyn::commons::net::HtmlStreamTokenizer ,2,0,0,1,0,0,0,0,0,0,0,0,0,45.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::swt::PaintSnippet ,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::util::Messages ,2,1,0,1,10,10,5,11,11,5.5,-1,0,-0.5,14.8571,5.42857,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::model::TracSearchFilter ,10,0,0,2,27,10,2.7,27,10,2.7,0,3,0,133,91.746,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::MultiplexingContentAssistProcessor ,4,1,0,2,17,15,4.25,23,19,5.75,-6,0,-1.5,32.7143,1.71429,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::wizards::MultiRepositoryAwareWizard ,15,0,0,3,26,5,1.73333,27,4,1.8,-1,4,-0.0666667,139.571,53.3022,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::views::TableDecoratingLabelProvider ,21,0,0,3,66,8,3.14286,66,7,3.14286,0,3,0,139.571,70.6104,0,0,0,0,0, 
org::eclipse::mylyn::wikitext::textile::core::Main ,3,0,0,1,3,2,1,5,4,1.66667,-2,0,-0.666667,32.7143,1.71429,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::client::TracException ,4,0,0,2,6,4,1.5,3,1,0.75,3,3,0.75,39.5714,15.9524,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::editors::Messages ,5,1,0,2,19,10,3.8,1,1,0.2,18,9,3.6,14.8571,5.41353,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::QuoteBlock ,3,0,0,2,6,5,2,6,5,2,0,0,0,32.7143,3.57143,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::GoUpAction ,9,0,0,2,24,8,2.66667,20,4,2.22222,4,7,0.444444,139.571,86.3155,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::filter::IssueTypeFilter ,6,0,0,1,10,5,1.66667,9,4,1.5,1,4,0.166667,110.714,58.4571,0,0,0,0,0, 
org::eclipse::mylyn::internal::trac::core::model::TracPriority ,7,0,0,2,9,4,1.28571,6,1,0.857143,3,3,0.428571,133,87.1746,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskAction ,22,0,0,3,41,5,1.86364,69,19,3.13636,-28,3,-1.27273,136.571,58.8537,0,0,0,0,0, 
org::eclipse::mylyn::internal::provisional::commons::ui::ScreenshotCreationPage ,8,0,1,2,38,19,4.75,27,18,3.375,11,5,1.375,45.8571,21.9812,3,3,0,0,0, 
org::eclipse::mylyn::internal::provisional::commons::ui::SubstringPatternFilter ,3,0,0,2,7,5,2.33333,3,2,1,4,4,1.33333,43.5714,20.3469,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::core::SaxContextWriter ,25,0,3,2,370,202,14.8,340,202,13.6,30,202,1.2,109.857,26.6598,1,1,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::search::SaveQueryDialog ,3,0,1,1,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::context::ui::views::QuickOutlinePatternAndInterestFilter ,8,0,0,2,95,84,11.875,94,84,11.75,1,84,0.125,103.571,6.21504,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::RevisionLogReplacementToken ,1,0,0,1,0,0,0,0,0,0,0,0,0,7.14286,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::ide::ant::AntUiBridgePlugin ,10,0,0,2,53,27,5.3,29,13,2.9,24,14,2.4,92.4286,38.9946,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::TaskListModifyOperation ,5,0,1,3,15,9,3,5,2,1,10,7,2,45.8571,7.92381,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractNewRepositoryTaskEditor ,11,0,1,3,26,5,2.36364,26,7,2.36364,0,4,0,45.2857,4.64286,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::confluence::core::block::TableOfContentsBlock ,4,0,0,2,18,11,4.5,18,12,4.5,0,1,0,32.7143,5.6746,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::service::JiraRedirectException ,1,0,0,1,0,0,0,0,0,0,0,0,0,13.7143,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::java::ui::ActiveFoldingEditorTracker ,6,0,0,2,12,5,2,9,4,1.5,3,4,0.5,92.4286,40.6429,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorRichTextPart ,26,0,0,2,421,81,16.1923,239,81,9.19231,182,81,7,57.2857,23.6295,4,4,0,0,0, 
org::eclipse::mylyn::internal::web::ui::WebNavigatorLabelProvider ,7,0,0,2,12,4,1.71429,25,13,3.57143,-13,0,-1.85714,93.7143,31.131,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::bugs::DefaultTaskContributor ,11,0,0,2,209,74,19,95,21,8.63636,114,55,10.3636,47.5714,12.9016,1,0,0,0,1, 
org::eclipse::mylyn::internal::ide::ui::actions::FocusTaskMarkersViewAction ,16,0,1,2,88,32,5.5,131,52,8.1875,-43,5,-2.6875,94.2857,31.0812,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteAttachment ,4,0,0,2,14,6,3.5,21,17,5.25,-7,4,-1.75,77.7143,40.8265,0,0,0,0,0, 
org::eclipse::mylyn::internal::commons::net::CommonsNetPlugin ,2,0,0,1,0,0,0,0,0,0,0,0,0,45.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::model::filter::ProjectFilter ,8,0,0,2,32,10,4,22,7,2.75,10,8,1.25,110.714,81.2679,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskSpellingReconcileStrategy ,16,0,0,3,37,9,2.3125,29,11,1.8125,8,4,0.5,133.571,64.4131,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::NextTaskDropDownAction ,2,0,0,2,0,0,0,0,0,0,0,0,0,139.571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::team::ui::FocusedTeamUiPlugin ,16,0,1,2,57,15,3.5625,42,7,2.625,15,11,0.9375,92.4286,45.3183,2,2,0,0,0, 
org::eclipse::mylyn::internal::monitor::ui::MenuCommandMonitor ,12,0,0,2,29,8,2.41667,34,11,2.83333,-5,6,-0.416667,90.7143,45.3251,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::core::data::TaskDataStore ,13,0,0,2,77,21,5.92308,31,11,2.38462,46,19,3.53846,46.5714,5.3859,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::planner::OpenTaskEditorAction ,5,0,0,2,10,5,2,10,5,2,0,3,0,46,14.0143,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskListElementAction ,23,0,0,3,87,11,3.78261,61,5,2.65217,26,8,1.13043,139.571,69.3202,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::MoveToCategoryMenuContributor ,38,0,0,3,196,36,5.15789,139,17,3.65789,57,28,1.5,139.571,48.4912,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::editors::AbstractHyperlinkTextPresentationManager ,3,0,0,1,5,4,1.66667,3,2,1,2,2,0.666667,22.5714,0.742857,0,0,0,0,0, 
org::eclipse::mylyn::resources::ui::FocusCommonNavigatorAction ,8,0,0,2,121,71,15.125,15,6,1.875,106,68,13.25,43.5714,39.0697,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplitOutlineItem ,5,1,0,2,15,13,3,14,11,2.8,1,2,0.2,32.7143,3.94286,0,0,0,0,0, 
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageSubmissionWizard ,23,0,2,3,376,92,16.3478,260,67,11.3043,116,83,5.04348,109.857,20.6527,0,0,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::search::SearchResultsLabelProvider ,7,0,0,2,42,25,6,11,3,1.57143,31,22,4.42857,60.8571,22.5714,1,1,0,0,0, 
org::eclipse::mylyn::internal::tasks::ui::deprecated::NewTaskEditorInput ,4,0,0,2,5,4,1.25,7,6,1.75,-2,3,-0.5,45.2857,16.2571,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::ImageReplacementToken ,3,0,0,2,14,10,4.66667,14,10,4.66667,0,0,0,32.7143,9.67347,1,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSearchHit ,3,0,0,2,0,0,0,0,0,0,0,0,0,148.571,0,0,0,0,0,0, 
org::eclipse::mylyn::bugzilla::deprecated::NewBugzillaTaskEditor ,3,0,0,3,5,5,1.66667,1,1,0.333333,4,4,1.33333,39.5714,13,0,0,0,0,0, 
org::eclipse::mylyn::zest::tests::swt::GraphSnippet2 ,1,0,0,1,0,0,0,0,0,0,0,0,0,80.8571,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::jira::core::JiraRepositoryConnector ,20,0,0,3,261,149,13.05,180,63,9,81,89,4.05,120.857,7.02682,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::misc::PassiveTimer ,2,0,2,1,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Block ,5,1,0,2,24,12,4.8,24,12,4.8,0,2,0,32.7143,7.60119,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskAttachmentPartSource ,2,0,0,1,2,2,1,2,2,1,0,0,0,19.4286,5.14286,0,0,0,0,0, 
org::eclipse::mylyn::zest::core::viewers::internal::GraphModelEntityRelationshipFactory ,3,0,1,1,17,9,5.66667,16,8,5.33333,1,1,0.333333,103.714,5.52101,0,0,0,0,0, 
org::eclipse::mylyn::internal::wikitext::core::util::Messages ,2,0,0,1,1,1,0.5,1,1,0.5,0,0,0,19.8571,2,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::history::StatusEvent ,11,0,0,3,52,36,4.72727,49,36,4.45455,3,36,0.272727,109,17.3269,0,0,0,0,0, 
org::eclipse::mylyn::tasks::core::data::TaskOperation ,13,0,0,2,146,67,11.2308,53,20,4.07692,93,47,7.15385,47.1429,5.21037,0,0,0,0,0, 
org::eclipse::mylyn::internal::sandbox::ui::highlighters::Highlighter ,3,0,0,2,5,4,1.66667,2,1,0.666667,3,3,1,43.5714,20.5143,0,0,0,0,0, 
org::eclipse::mylyn::internal::bugzilla::core::Messages ,5,1,0,2,18,18,3.6,14,8,2.8,4,18,0.8,13.1429,0.142857,0,0,0,0,0, 
org::eclipse::mylyn::internal::xplanner::core::XPlannerCorePlugin ,1,0,0,1,0,0,0,0,0,0,0,0,0,6.42857,0,1,1,0,0,0, 
org::eclipse::mylyn::internal::ide::ant::AntUiBridge ,12,1,1,2,54,12,4.5,57,14,4.75,-3,2,-0.25,92.4286,38.1481,0,0,0,0,0, 
